unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",general normative statement,1
